Equipo,Posicion,Dorsal,Nombre,Minutos jugados,Partidos jugados,Porcentaje de Partidos jugados,Partidos jugados enteros,Porcentaje de Partidos jugados enteros,Partidos jugados como titular,Porcentaje de Partidos jugados como titular,Partidos sustituido,Porcentaje de Partidos sustituido,Tarjetas amarillas,Tarjetas rojas,Segunda tarjeta amarilla,Goles marcados,Penaltis marcados,Goles en propia puerta,Goles encajados mientras el jugador estaba en el campo,Bloqueos,Intercepciones,Recuperaciones,Despejes,Entradas con éxito,Entradas fallidas,Jugadas como último hombre,Duelos con éxito,Duelos fallidos,Duelos aéreos con éxito,Duelos aéreos fallidos,Fueras de juegos cometidos,Faltas recibidas,Faltas cometidas,Penaltis recibidos,Penaltis cometidos,Faltas por manos,Faltas cometidas por cada tarjetas recibida,Tiros realizados,Tiros a puerta,Asistencias de gol,Regates realizados con éxito,Regates fallidos,Goles marcados desde dentro del área,Goles marcados desde fuera del área,Goles marcados con el pie izquierdo,Goles marcados con el pie derecho,Goles marcados de penalti,Goles marcados de cabeza,Goles marcados de jugada a balón parado,Goles marcados en propia puerta,Centros realizados,Corneres lanzados,Entradas realizadas,Duelos realizados,Duelos cuerpo a cuerpo realizados,Duelos aéreos realizados,Pases,Pases cortos,Pases largos,Pases al hueco,Goles marcados por tiros realizados
R. Valladolid CF,Centrocampista,,Hervías,14,0,"1,0%",0,"0,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,4,4,0,0,0
R. Valladolid CF,Centrocampista,6,Luismi,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Valladolid CF,Centrocampista,7,Waldo,13,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,0
R. Valladolid CF,Centrocampista,8,Borja,22,1,"49,0%",0,"14,0%",0,"24,0%",0,"35,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,10,8,2,0,0
R. Valladolid CF,Centrocampista,10,Óscar Plano,73,1,"2,0%",1,"2,0%",1,"2,0%",0,"1,0%",0,0,0,0,0,0,1,0,1,4,1,1,1,0,4,4,1,2,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,11,8,3,21,19,2,0,0
R. Valladolid CF,Centrocampista,11,Verde,17,1,"57,0%",0,"3,0%",0,"8,0%",1,"54,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,0,6,6,1,0,0
R. Valladolid CF,Centrocampista,14,Rubén Alcaraz,78,1,"89,0%",1,"84,0%",1,"89,0%",0,"5,0%",0,0,0,0,0,0,1,0,1,7,1,1,1,0,6,4,1,2,0,3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,14,10,3,45,37,8,0,0
R. Valladolid CF,Centrocampista,19,Toni,47,1,"68,0%",0,"11,0%",1,"54,0%",1,"57,0%",0,0,0,0,0,0,1,0,0,3,0,1,1,0,4,4,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8,8,1,15,14,1,0,0
R. Valladolid CF,Centrocampista,21,Míchel,67,1,"92,0%",1,"54,0%",1,"73,0%",0,"38,0%",0,0,0,0,0,0,1,0,1,6,1,1,1,0,3,3,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,8,6,2,42,36,6,0,0
R. Valladolid CF,Centrocampista,23,Anuar,34,1,"2,0%",0,"1,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,12,11,1,0,0
R. Valladolid CF,Centrocampista,24,Keko Gontán,41,1,"68,0%",0,"8,0%",1,"51,0%",1,"59,0%",0,0,0,0,0,0,1,0,0,2,0,1,1,0,2,3,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,6,5,1,11,10,1,0,0
R. Valladolid CF,Centrocampista,27,Miguel De la Fuente,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Valladolid CF,Centrocampista,31,Pablo Muñoz,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Valladolid CF,Centrocampista,37,Hacen,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R. Valladolid CF,Delantero,9,Enes Ünal,57,1,"86,0%",0,"30,0%",1,"65,0%",1,"57,0%",0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,3,3,4,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,11,5,7,14,13,1,0,0
R. Valladolid CF,Delantero,12,Sergi Guardiola,42,1,"1,0%",0,"1,0%",1,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,3,1,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8,5,4,10,9,1,0,0
R. Valladolid CF,Delantero,20,Duje Cop,18,1,"46,0%",0,"5,0%",0,"14,0%",0,"41,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,4,0,0,0
R. Valladolid CF,Delantero,42,Stiven ,1,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Portero,1,Alberto G.,43,1,"1,0%",1,"1,0%",1,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0
Rayo Vallecano,Portero,13,Dimitrievski,50,1,"54,0%",1,"54,0%",1,"54,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,0
Rayo Vallecano,Portero,30,Miguel Ángel Morro,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Defensa,,Alejandro Catena,5,0,"3,0%",0,"0,0%",0,"3,0%",0,"3,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0
Rayo Vallecano,Defensa,,Sergio Akieme,5,0,"3,0%",0,"3,0%",0,"3,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0
Rayo Vallecano,Defensa,2,Tito L. V.,30,0,"1,0%",0,"1,0%",0,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,13,12,2,0,0
Rayo Vallecano,Defensa,7,Álex Moreno,85,1,"3,0%",1,"2,0%",1,"3,0%",0,"0,0%",0,0,0,0,0,0,2,0,1,6,2,1,1,0,4,4,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,2,11,9,2,30,26,3,0,0
Rayo Vallecano,Defensa,16,Amat,81,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,2,0,1,4,4,1,1,0,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,5,3,38,32,6,0,0
Rayo Vallecano,Defensa,17,Advíncula,63,1,"73,0%",1,"62,0%",1,"70,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,3,1,1,0,0,4,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8,6,2,25,22,3,0,0
Rayo Vallecano,Defensa,20,E. Velázquez,34,1,"46,0%",0,"30,0%",0,"35,0%",0,"16,0%",0,0,0,0,0,0,1,0,1,2,3,1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,13,10,3,0,0
Rayo Vallecano,Defensa,21,A. Ba,57,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,1,1,4,4,1,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,28,23,6,0,0
Rayo Vallecano,Defensa,23,Gálvez,39,1,"1,0%",0,"1,0%",1,"1,0%",0,"1,0%",0,0,0,0,0,0,1,0,1,3,2,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,19,16,3,0,0
Rayo Vallecano,Defensa,31,Martín Pascual,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Defensa,33,Luis Meseguer,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Centrocampista,,Santi Comesaña,55,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,0,1,4,1,1,1,0,3,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,6,3,29,26,3,0,0
Rayo Vallecano,Centrocampista,3,Uche,10,0,"14,0%",0,"8,0%",0,"11,0%",0,"5,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0
Rayo Vallecano,Centrocampista,4,Medrán,30,1,"54,0%",0,"8,0%",0,"30,0%",0,"46,0%",0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,19,17,3,0,0
Rayo Vallecano,Centrocampista,6,Gorka,20,0,"1,0%",0,"0,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,10,9,1,0,0
Rayo Vallecano,Centrocampista,10,Kakuta,21,0,"1,0%",0,"0,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,2,1,7,7,0,0,0
Rayo Vallecano,Centrocampista,12,Giannelli Imbula,62,1,"2,0%",1,"1,0%",1,"2,0%",0,"1,0%",0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,3,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,8,7,1,25,24,2,0,0
Rayo Vallecano,Centrocampista,14,Bebé,36,1,"76,0%",0,"19,0%",0,"38,0%",1,"57,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,5,4,1,11,9,2,0,0
Rayo Vallecano,Centrocampista,15,Mario Suárez,27,0,"35,0%",0,"22,0%",0,"30,0%",0,"14,0%",0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,15,14,2,0,0
Rayo Vallecano,Centrocampista,18,Álvaro,46,1,"92,0%",0,"19,0%",0,"43,0%",1,"73,0%",0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,3,0,11,10,1,0,0
Rayo Vallecano,Centrocampista,22,Pozo,42,1,"76,0%",0,"19,0%",0,"41,0%",1,"57,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,6,5,1,19,18,1,0,0
Rayo Vallecano,Centrocampista,25,Franco Di Santo,5,0,"1,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Rayo Vallecano,Centrocampista,34,Manuel Navarro,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Centrocampista,35,Ángel Algobia,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Delantero,8,M. L. S. Trejo,48,1,"2,0%",0,"1,0%",1,"2,0%",1,"1,0%",0,0,0,0,0,0,1,0,1,3,0,1,0,0,4,4,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,9,8,2,23,22,1,0,0
Rayo Vallecano,Delantero,9,R. D. T.,74,1,"86,0%",1,"62,0%",1,"84,0%",0,"24,0%",0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,4,1,2,1,1,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,7,3,12,11,1,0,0
Rayo Vallecano,Delantero,11,Embarba,60,1,"95,0%",0,"24,0%",1,"70,0%",1,"70,0%",0,0,0,0,0,0,1,0,1,3,0,1,1,0,4,5,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,4,3,1,10,8,2,15,14,1,0,0
Rayo Vallecano,Delantero,19,Lass B.,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayo Vallecano,Delantero,24,Javi Guerra,6,0,"19,0%",0,"3,0%",0,"3,0%",0,"16,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0
Rayo Vallecano,Delantero,29,Sergio Moreno,7,1,"1,0%",0,"0,0%",0,"0,0%",1,"1,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
RC Celta,Portero,1,Sergio A.,90,1,"3,0%",1,"3,0%",1,"3,0%",0,"0,0%",0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,12,20,0,0
RC Celta,Portero,13,Rubén Blanco,59,1,"65,0%",1,"65,0%",1,"65,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,12,0,0
RC Celta,Portero,26,Iván Villar,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC Celta,Defensa,,Lucas Olaza,24,0,"24,0%",0,"22,0%",0,"24,0%",0,"3,0%",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,10,8,1,0,0
RC Celta,Defensa,2,Hugo Mallo,81,1,"92,0%",1,"86,0%",1,"92,0%",0,"5,0%",0,0,0,0,0,0,1,0,1,4,3,1,1,0,3,3,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,9,6,3,39,34,6,0,0
RC Celta,Defensa,3,David Costas,35,0,"1,0%",0,"1,0%",0,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,1,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,20,18,3,0,0
RC Celta,Defensa,4,Araújo,71,1,"84,0%",1,"76,0%",1,"78,0%",0,"8,0%",0,0,0,0,0,0,1,1,1,3,4,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,39,35,5,0,0
RC Celta,Defensa,12,Wesley Hoedt,24,0,"1,0%",0,"1,0%",0,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,11,2,0,0
RC Celta,Defensa,17,Juncà,63,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,0,1,3,2,1,1,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,7,5,2,30,27,3,0,0
RC Celta,Defensa,20,Vázquez,8,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0
RC Celta,Defensa,22,G. Cabral,50,1,"62,0%",1,"49,0%",1,"54,0%",0,"14,0%",0,0,0,0,0,0,1,0,1,3,3,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,24,21,3,0,0
RC Celta,Centrocampista,5,Okay,58,1,"78,0%",0,"38,0%",1,"68,0%",0,"41,0%",0,0,0,0,0,0,1,0,1,5,1,1,1,0,3,2,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,6,3,37,33,3,0,0
RC Celta,Centrocampista,6,Radoja,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC Celta,Centrocampista,7,Emre Mor,11,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,0,0,0
RC Celta,Centrocampista,8,F. Beltrán,41,1,"2,0%",0,"1,0%",0,"1,0%",1,"2,0%",0,0,0,0,0,0,1,0,1,3,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,23,22,2,0,0
RC Celta,Centrocampista,14,Lobotka,66,1,"81,0%",1,"57,0%",1,"70,0%",0,"24,0%",0,0,0,0,0,0,1,0,1,4,0,1,0,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,37,35,2,0,0
RC Celta,Centrocampista,16,Hjulsager,10,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,3,0,0,0
RC Celta,Centrocampista,18,Jensen,7,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0
RC Celta,Centrocampista,19,Boufal,55,1,"92,0%",0,"5,0%",1,"68,0%",1,"86,0%",0,0,0,0,0,0,1,0,0,3,0,1,0,0,6,6,1,1,0,2,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,1,1,13,12,1,21,20,1,0,0
RC Celta,Centrocampista,21,Jozabed,30,1,"51,0%",0,"19,0%",0,"38,0%",0,"32,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,19,16,3,0,0
RC Celta,Centrocampista,23,B. Méndez,62,1,"81,0%",1,"51,0%",1,"70,0%",0,"30,0%",0,0,0,0,0,0,1,0,1,4,1,1,1,0,4,4,1,2,0,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2,2,10,8,2,29,27,2,0,0
RC Celta,Centrocampista,24,Boudebouz,33,1,"51,0%",0,"11,0%",0,"35,0%",0,"41,0%",0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,1,17,16,1,0,0
RC Celta,Delantero,9,M. Gómez,78,1,"92,0%",1,"73,0%",1,"86,0%",0,"19,0%",0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,3,4,4,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,5,7,18,16,1,0,0
RC Celta,Delantero,10,Iago Aspas,59,1,"70,0%",0,"35,0%",1,"68,0%",0,"35,0%",0,0,0,1,0,0,1,0,0,3,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,6,4,2,23,21,1,0,0
RC Celta,Delantero,11,Sisto,22,1,"65,0%",0,"3,0%",0,"22,0%",1,"62,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,10,1,0,0
RCD Espanyol,Portero,1,Roberto,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCD Espanyol,Portero,13,Diego López,90,1,"100,0%",1,"100,0%",1,"100,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,16,0,0
RCD Espanyol,Defensa,,Lluís López,15,0,"1,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,6,1,0,0
RCD Espanyol,Defensa,5,Naldo,36,0,"41,0%",0,"30,0%",0,"41,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,16,13,3,0,0
