Equipo,Posicion,Dorsal,Nombre,Minutos jugados,Partidos jugados,Porcentaje de Partidos jugados,Partidos jugados enteros,Porcentaje de Partidos jugados enteros,Partidos jugados como titular,Porcentaje de Partidos jugados como titular,Partidos sustituido,Porcentaje de Partidos sustituido,Tarjetas amarillas,Tarjetas rojas,Segunda tarjeta amarilla,Goles marcados,Penaltis marcados,Goles en propia puerta,Goles encajados mientras el jugador estaba en el campo,Bloqueos,Intercepciones,Recuperaciones,Despejes,Entradas con éxito,Entradas fallidas,Jugadas como último hombre,Duelos con éxito,Duelos fallidos,Duelos aéreos con éxito,Duelos aéreos fallidos,Fueras de juegos cometidos,Faltas recibidas,Faltas cometidas,Penaltis recibidos,Penaltis cometidos,Faltas por manos,Faltas cometidas por cada tarjetas recibida,Tiros realizados,Tiros a puerta,Asistencias de gol,Regates realizados con éxito,Regates fallidos,Goles marcados desde dentro del área,Goles marcados desde fuera del área,Goles marcados con el pie izquierdo,Goles marcados con el pie derecho,Goles marcados de penalti,Goles marcados de cabeza,Goles marcados de jugada a balón parado,Goles marcados en propia puerta,Centros realizados,Corneres lanzados,Entradas realizadas,Duelos realizados,Duelos cuerpo a cuerpo realizados,Duelos aéreos realizados,Pases,Pases cortos,Pases largos,Pases al hueco,Goles marcados por tiros realizados
RCD Espanyol,Defensa,6,O. Duarte,18,0,"1,0%",0,"1,0%",0,"1,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,9,8,2,0,0
RCD Espanyol,Defensa,8,Roberto Rosales ,46,1,"54,0%",0,"43,0%",1,"51,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,3,2,1,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,4,2,24,21,3,0,0
RCD Espanyol,Defensa,12,Dídac Vilà,69,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,0,2,4,2,1,1,0,3,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,6,2,33,27,5,0,0
RCD Espanyol,Defensa,16,Javi López,56,1,"2,0%",1,"1,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,0,1,3,2,1,1,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,7,6,2,24,22,3,0,0
RCD Espanyol,Defensa,22,Hermoso,74,1,"84,0%",1,"78,0%",1,"81,0%",0,"5,0%",0,0,0,0,0,0,1,1,1,5,4,1,0,0,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,42,35,7,0,0
RCD Espanyol,Defensa,28,Adrià Pedrosa,20,0,"30,0%",0,"19,0%",0,"19,0%",0,"11,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,5,1,0,0
RCD Espanyol,Defensa,32,Iago Indias,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCD Espanyol,Centrocampista,,Alfa Semedo,1,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
RCD Espanyol,Centrocampista,,Facundo Ferreyra,6,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
RCD Espanyol,Centrocampista,4,Víctor S.,33,1,"62,0%",0,"24,0%",0,"35,0%",0,"38,0%",0,0,0,0,0,0,1,0,1,2,1,1,0,0,2,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,14,13,1,0,0
RCD Espanyol,Centrocampista,10,S. Darder,72,1,"89,0%",1,"57,0%",1,"84,0%",0,"32,0%",0,0,0,0,0,0,1,0,1,4,1,1,1,0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,7,6,1,33,29,3,0,0
RCD Espanyol,Centrocampista,14,Melendo,53,1,"84,0%",0,"16,0%",1,"57,0%",1,"68,0%",0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,23,22,1,0,0
RCD Espanyol,Centrocampista,15,David López,70,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,1,1,4,3,1,0,0,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,4,46,41,6,0,0
RCD Espanyol,Centrocampista,18,Álex López,3,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0
RCD Espanyol,Centrocampista,21,M. Roca,82,1,"92,0%",1,"81,0%",1,"92,0%",0,"11,0%",0,0,0,0,0,0,1,1,1,6,2,1,1,0,3,4,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,7,2,52,46,5,0,0
RCD Espanyol,Centrocampista,23,Granero,53,1,"73,0%",0,"32,0%",1,"62,0%",0,"41,0%",0,0,0,0,0,0,1,0,1,4,1,1,1,0,3,3,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,8,6,1,30,27,3,0,0
RCD Espanyol,Centrocampista,29,Carlos Doncel,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCD Espanyol,Centrocampista,31,Víctor Campuzano,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCD Espanyol,Delantero,7,Borja Iglesias,81,1,"97,0%",1,"65,0%",1,"92,0%",0,"32,0%",0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,4,2,2,1,1,2,0,0,0,0,2,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,10,7,4,18,17,1,0,0
RCD Espanyol,Delantero,9,S. García,39,1,"76,0%",0,"16,0%",0,"46,0%",1,"59,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5,4,1,12,11,1,0,0
RCD Espanyol,Delantero,17,Hernán Pérez,24,1,"2,0%",0,"0,0%",0,"1,0%",1,"2,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5,4,1,7,6,1,0,0
RCD Espanyol,Delantero,19,Piatti,32,1,"2,0%",0,"0,0%",0,"1,0%",1,"2,0%",0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,6,5,1,10,10,1,0,0
RCD Espanyol,Delantero,20,Puado,9,0,"38,0%",0,"3,0%",0,"5,0%",0,"35,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0
RCD Espanyol,Delantero,24,Wu Lei,28,0,"41,0%",0,"11,0%",0,"30,0%",0,"30,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,5,0,0,0
Real Betis,Portero,1,Joel Robles,12,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0
Real Betis,Portero,13,Pau López,78,1,"86,0%",1,"86,0%",1,"86,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,10,0,0
Real Betis,Defensa,,Emerson,9,0,"1,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0
Real Betis,Defensa,2,Francis G.,47,1,"57,0%",0,"24,0%",1,"57,0%",0,"32,0%",0,0,0,0,0,0,1,0,1,2,1,1,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,1,21,19,1,0,0
Real Betis,Defensa,4,Feddal,45,1,"54,0%",0,"41,0%",1,"49,0%",0,"14,0%",0,0,0,0,0,0,1,0,1,3,2,1,0,0,2,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,34,29,4,0,0
Real Betis,Defensa,5,Bartra,77,1,"86,0%",1,"81,0%",1,"86,0%",0,"5,0%",0,0,0,0,0,0,1,1,2,4,3,1,1,0,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,3,60,52,8,0,0
Real Betis,Defensa,12,Sidnei,46,1,"62,0%",0,"43,0%",1,"54,0%",0,"19,0%",0,0,0,0,0,0,1,0,1,3,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,33,30,3,0,0
Real Betis,Defensa,19,A. Barragán,31,1,"1,0%",0,"1,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,17,17,1,0,0
Real Betis,Defensa,20,Júnior,51,1,"62,0%",1,"51,0%",1,"57,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,3,1,1,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,4,2,25,23,1,0,0
Real Betis,Defensa,23,Mandi,81,1,"92,0%",1,"84,0%",1,"89,0%",0,"8,0%",0,0,0,0,0,0,1,1,1,4,2,1,1,0,2,2,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,4,3,68,63,5,0,0
Real Betis,Defensa,30,Julio Alonso,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Defensa,32,Edgar González,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,,Kaptoum,20,0,"24,0%",0,"14,0%",0,"22,0%",0,"11,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,9,8,0,0,0
Real Betis,Centrocampista,3,Javi García,17,0,"1,0%",0,"0,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,14,14,1,0,0
Real Betis,Centrocampista,6,Canales,76,1,"2,0%",1,"2,0%",1,"2,0%",0,"1,0%",0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,4,0,1,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,2,3,1,9,8,1,50,46,4,0,0
Real Betis,Centrocampista,11,Tello Herrera,41,1,"76,0%",0,"32,0%",0,"35,0%",0,"43,0%",0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,21,19,1,0,0
Real Betis,Centrocampista,14,William Carvalho,63,1,"78,0%",1,"54,0%",1,"68,0%",0,"24,0%",0,0,0,0,0,0,1,0,0,5,1,1,1,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,6,2,50,46,4,0,0
Real Betis,Centrocampista,17,Joaquín,46,1,"2,0%",0,"1,0%",1,"1,0%",1,"2,0%",0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,5,4,1,23,22,1,0,0
Real Betis,Centrocampista,18,A. Guardado,62,1,"81,0%",1,"49,0%",1,"70,0%",0,"32,0%",0,0,0,0,0,0,1,0,1,4,1,0,0,0,2,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,5,1,42,38,4,0,0
Real Betis,Centrocampista,21,Giovani Lo Celso,63,1,"84,0%",1,"49,0%",1,"70,0%",0,"35,0%",0,0,0,0,0,0,1,0,0,3,0,1,1,0,5,4,0,1,0,2,1,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,10,9,1,38,35,2,0,0
Real Betis,Centrocampista,22,Diego Lainez,9,0,"1,0%",0,"0,0%",0,"0,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0
Real Betis,Centrocampista,27,Adrián Tellado,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,28,Irizo,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,33,Robert,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,37,Diego Altamirano,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,37,Jaime Garijo,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Centrocampista,38,Paul Akouokou,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Betis,Delantero,7,Sergio León,19,1,"1,0%",0,"0,0%",0,"1,0%",0,"1,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,3,0,0,0
Real Betis,Delantero,10,Jesé,21,0,"35,0%",0,"5,0%",0,"24,0%",0,"30,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,5,0,0,0
Real Betis,Delantero,16,Loren,52,1,"86,0%",0,"27,0%",1,"57,0%",1,"59,0%",0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,5,2,9,9,0,0,0
Real Madrid,Portero,,Luca Zidane,3,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Real Madrid,Portero,1,Navas,24,0,"24,0%",0,"24,0%",0,"24,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0
Real Madrid,Portero,25,Courtois,66,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,0,0
Real Madrid,Defensa,,Javi Sánchez,4,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Real Madrid,Defensa,2,Carvajal,55,1,"62,0%",1,"59,0%",1,"59,0%",0,"3,0%",0,0,0,0,0,0,1,0,1,4,1,1,0,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,6,5,1,41,38,3,0,0
Real Madrid,Defensa,3,Vallejo,8,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0,0
Real Madrid,Defensa,4,Sergio Ramos,83,1,"2,0%",1,"2,0%",1,"2,0%",0,"0,0%",0,0,0,0,0,0,1,1,1,6,3,1,0,0,3,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,7,4,3,64,55,9,0,0
Real Madrid,Defensa,5,Varane,73,1,"84,0%",1,"73,0%",1,"81,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,4,4,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,45,39,6,0,0
Real Madrid,Defensa,6,Nacho,45,1,"51,0%",0,"41,0%",1,"49,0%",0,"11,0%",0,0,0,0,0,0,1,0,1,3,2,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,26,24,2,0,0
Real Madrid,Defensa,12,Marcelo,48,1,"59,0%",0,"43,0%",1,"54,0%",0,"16,0%",0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,5,4,1,35,31,4,0,0
Real Madrid,Defensa,19,Odriozola,38,1,"1,0%",0,"1,0%",1,"1,0%",0,"0,0%",0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,3,1,19,19,1,0,0
Real Madrid,Defensa,23,Reguilón,33,0,"1,0%",0,"1,0%",0,"1,0%",0,"0,0%",0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,20,18,2,0,0
Real Madrid,Defensa,26,Adrián de la Fuente,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Madrid,Defensa,37,Francisco Garcia,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Madrid,Centrocampista,8,Kroos,60,1,"2,0%",1,"1,0%",1,"2,0%",0,"1,0%",0,0,0,0,0,0,1,0,0,5,0,1,0,0,3,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,6,5,1,56,49,7,0,0
Real Madrid,Centrocampista,10,Modrić,69,1,"89,0%",1,"46,0%",1,"81,0%",0,"43,0%",0,0,0,0,0,0,1,0,1,4,0,1,1,0,4,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,8,7,1,50,45,5,0,0
Real Madrid,Centrocampista,14,Casemiro,63,1,"2,0%",1,"2,0%",1,"2,0%",0,"1,0%",0,0,0,0,0,0,1,0,1,5,1,1,1,0,4,3,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,7,4,44,39,5,0,0
Real Madrid,Centrocampista,15,Valverde,17,0,"41,0%",0,"5,0%",0,"14,0%",0,"35,0%",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,9,1,0,0
Real Madrid,Centrocampista,18,M. Llorente,14,0,"16,0%",0,"11,0%",0,"14,0%",0,"5,0%",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,9,1,0,0
Real Madrid,Centrocampista,20,Asensio,47,1,"78,0%",0,"24,0%",1,"51,0%",1,"54,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,4,4,1,24,23,1,0,0
Real Madrid,Centrocampista,21,Brahim Díaz,10,0,"22,0%",0,"0,0%",0,"11,0%",0,"22,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0
Real Madrid,Centrocampista,22,Isco,31,1,"70,0%",0,"5,0%",0,"30,0%",1,"65,0%",0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,5,1,24,23,1,0,0
Real Madrid,Centrocampista,24,D. Ceballos,36,1,"2,0%",0,"0,0%",0,"1,0%",1,"1,0%",0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,1,29,27,2,0,0
Real Madrid,Centrocampista,36,Álvaro Fidalgo,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Madrid,Centrocampista,39,Jaume Grau,0,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Madrid,Delantero,,Cristo González,2,0,"0,0%",0,"0,0%",0,"0,0%",0,"0,0%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
